ranking,name,logo,nativePaymentAsset,floorPrice,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,totalVolume
78,TimeVerse-NFT,https://lh3.googleusercontent.com/LlIll8r3Qx6vOBSU_TkSxHWFX1za3gJmpCd4eTScQF3jTtQxECRKTQKnjRf35qPFtQbotZ3b8Ba3sCTL1tR6fubPfjI1gVkXCO34oQ=s120,ETH,,310,3660,-1,0,0,0,15.1849831441314,14.6416056388
79,GFARM2 NFT 2,,ETH,1.25,91,195,0.875,4.5,0.086956521739131,1.25,-0.351529411764706,54.1933
80,EliteSquad,https://lh3.googleusercontent.com/rwKuDTu9uFXDN97h026TiKqHy8JC-a5O-RxHZAskME6wS90pmkxoi1DF4JnsASHdXRPRr8MVLU7dsLFWdR5thYWlY888GnllCwD-Rg=s120,ETH,,34,596,1147.22857142857,8.03759999999999,-0.969939024390244,0.0493,0,13.6814
81,Elegant Elephant Society,https://lh3.googleusercontent.com/8HXpCiOzFNmqdsCeUyfQDkUW-1K7-1WYTN3WmffAaxHpZjXnEHUEsCIDLjUFwmLBxQqVeIpkyzGovPPryHAkjE4OhDGRuBZIUWk=s120,ETH,,1407,7500,0.681549188651957,2.7172002,6.09804195804196,0.913518,0.717511582227694,56.2807922147338
82,Velhalla Comic Book 1,https://lh3.googleusercontent.com/nBLNE79yxW9ARtOojDpGr9TqGPPBkpsE-CPVy9706eA7rjTGARWQJH8tqrxqlSbIbGq2ZnpnLfPxuJGkvYKKR351SlbrM0klIZZHkA=s120,ETH,0.0039999,283,30,0.286645816676856,0.547159,-0.929788615157711,0.0159,-0.514850089004807,40.5277724899987
83,Metaprints,https://lh3.googleusercontent.com/qWeUNzFqB8fbcKF7_PtZsWdHg7dHGla4mkrTiftst5FQtRUt0gFpFwejYZq1frIp3blK3a_aB1X1A8-KM2T04T6VH-QC3urB465YCqI=s120,ETH,,2130,10,-0.288537549407115,0.54,0,0.175,-0.09740487402468,42.9993
84,Redemption Tokens for Brendan Murphy Physical Art,https://lh3.googleusercontent.com/M5eV3dgE01GIJbt7VZ-Vx4B2Xo42RaFXGT3R-ynrwmrqDEAoq1MacTZlRgYuSPHk6jD73X1l18H5CIg0ZPy7xUSA-p_1GsSWQT9cLuQ=s120,ETH,,1044,5,-0.85952133194589,0.675,0,0.6,-0.336503125036348,242.65327899999
85,BillionaireZombiesClub,https://lh3.googleusercontent.com/UORt4tkxYbzkj5MK52UzXNN6sijKaZaCzLkwf8bJdUgE8cuAhZqDDXdVU2Hz5j5da7BZ4vKLzK_R93GAixIO5Sne3QjDx7-j55Qo8G4=s120,ETH,0.0349,3527,10000,0.550145894169058,3.904249999,-0.182918921081081,0.377899999,-0.692278006203466,639.146712259737
86,GFARM2 NFT 4,,ETH,4.8,38,131,-0.635473340587595,3.35,0,0,-0.775429799426934,113.657
87,MyCryptoHeroes,https://lh3.googleusercontent.com/EjR3eM1lBxgVk6F3PdOU1xaF-aVQfK3aTj29kKsbkDYFJrMC1tBf0k5lYjVfd6FYIPAr-rC3e79WPZmqEkrSv10o=s60,ETH,0.001,5553,75873,1.34279538634474,3.62648,24.1725806451613,1.5607,-0.125664169695325,27142.9844783151
88,Petzogis,https://lh3.googleusercontent.com/iKVi9R9s8h9htFbI8g7CJm2_kSF9A6Zm8237lVRQCgQfbBlMxc4EK67qgj8UCwrhKS6iDfxwHZ7l4VZ7CqDEv3exFNvc-q73qUg8pA=s120,ETH,0.175,643,4092,-0.188161434977578,2.263,-1,0,-0.473486159727832,90.3519457600001
89,Riot Racers Gas Stations,https://lh3.googleusercontent.com/dyiqgz4_Fm6XY7B4xSZB5E4q9iuul46DSzLnBexZFyPB6r6tHMunAg7M7hjBPoJYMp9lFhglxzd_PhDAFc6sKOhOwwpzE7HFE0l5tA=s120,ETH,15,19,20,0,0,0,0,0,160.27
90,PolygonPunks - Official Collection,https://lh3.googleusercontent.com/gR7I-QRV0LxH5uM0XR7CP3tCDlim9GLeIZctSal4hAcwhXVv2O2sr5Vjopg1Jo4ceDeip301CUrMsKCiPKVUNBcFNykOBNSIBlloUu4=s120,ETH,0.016,2300,9996,-0.649358290932474,0.757,-0.945945945945946,0.015,-0.605805969584248,309.900538079799
91,YOCOnauts,https://lh3.googleusercontent.com/DwX2_H290wgl1SeyYyZFrE8_CTk9c56s-N-erQwCTmjiDVqFQNlCihRnV4zgRs33-lipGiJhgBoVctt_sAtF3pUmjfjENoYBhsSc=s120,ETH,,222,407,-0.677441897244831,0.877,0.870588235294118,0.318,0.14025493945188,25.07199
92,DISOBEYPUNKS,https://lh3.googleusercontent.com/RRK2FCAAnIviReERR46-aM7A1GwBv4q-rItaTyWZ8qj8OuWWf-h0EhQwRKdJ4SmyiphUrP3sAnNejSt5rkH3Q95IpHJhK4dOfilPDw=s120,ETH,0.001834,1006,6997,-0.255707794661903,0.940437,-0.991593946757981,0.00761,-0.488030104827438,32.999351707868
93,Aquarium of the Bay,https://lh3.googleusercontent.com/Nxmddqr3elIp6jtQFvC9ZsSk6pgcKhwrqg1LadJL3_njFNe7CG7sVEljBzeEzZSVTByOG0nslZqUG7cK-jhV6m3fQ_bJoMC0Py7oGQ=s120,ETH,,14,14,-1,0,0,0,0,11.0878578826811
94,Meta Golden Nuggets,https://lh3.googleusercontent.com/8dGKJEtUmPuNmMjMso6r-FGq33OxbuohjXG1S8mXJqC2ggmdDwZ_SUg4N94V6D0EXUpJ0DcviryY4Ub6LBtZulzbriaw4WTI6RqQkw=s120,ETH,,63,114,-0.98,0.1,-1,0,0,10.9
95,Riot Racers Racetrack Land,https://lh3.googleusercontent.com/zv-r2X1DouiaCsT0C-8KeY2j_d8VR9pMTq0nIhPFda__IPc1OVqivwKPMik_tits30MwdRWKuYFaceHP9AMzpPeuJsio8-dgjr9AxQ=s120,ETH,,431,1400,-0.277414361658292,1.21,-1,0,-0.582094895181995,135.160532
96,REVV Racing,https://lh3.googleusercontent.com/W9ZPuD7gMwLFSXqTLB85mBZr1cI3Kio_k75HlUIMm6n7TMjcP-MPamwidyt1uEWglkr_RCY7Ox1FmHYVkXFv9c25aXgIyzZ5dbBN3A=s120,ETH,0.00182,52606,159074,0.423923870169875,2.78260876128416,-0.368391188763845,0.754550114147101,-0.289530102018758,313.469016081405
97,Dragon Master Box,https://lh3.googleusercontent.com/XxssvHL7Mhqqnip61JkBe3Rarhd_e2rEndimx1DlwUZwbvGHty0XF4F9WlYGyr5cqcew2fOTb-PBSLyC8d3zA7N4KG45DRstO_eGxMo=s120,ETH,,1246,3622,2.45592435613682,3.43518881,8.94716908679228,1.32628888,0.484521391232643,22.96513322
98,MetaSoccer Youth Scout Tickets,https://lh3.googleusercontent.com/CRKG_MZ0nx5DOgzHQqgN3rltmkVeAduLeWLE3fz8NakH7FugACdHlitu7FPRKsHy05uKXABZmFPoeNi1icdrh1TLpIDyk7JdI-xMCJE,ETH,,887,4105,0.713836477987422,2.725,0.510869565217391,0.695,-0.848735896803977,206.104979
99,DinoX World - DNXI,https://lh3.googleusercontent.com/OWzuN8z3KSuxklo-TtzCaLkbHrwPKtkhTZ_bcpVaLWySmTaQPEWlnWpOxm9ExUXILjShYt2u-D0eDeueNr8kUUmReijsKIX2wU_4-Q=s120,ETH,0.0034,20317,140,-0.780131539650238,1.21185742550558,0.16383787019579,0.16361,-0.565914839532374,54.3846533361528
100,100 Portraits NFT,https://lh3.googleusercontent.com/sADZlrs-G8P2wrVv8Sa6pdH9WfR0cQAiYFU5RGcnxzPLXOAfzDu5ldu6WsT1k-RC55X-P4gSzfFB10JHD0lAzQf7THDJav21-weK=s120,ETH,,173,6842,0,7.815,3.93421052631579,1.875,22.7586119157598,10.119736
