ranking,name,logo,nativePaymentAsset,floorPrice,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,totalVolume
44,Mini Royale: Nations - Season 2 (Premium),https://lh3.googleusercontent.com/1VgJxCD6oXwqqcXq3hkg4DZsK2v7oU6RW4VNl-AnA7zBrU5hWCJHR78piYWVIXhbH89JLzUHZUZKaTjAIMe_TVCLrRvDMuAOcMdyMwg=s120,SOL,1.6,1174,5553,-0.79442334643424,13.9245031935843,-1,0,0,124.677605981901
45,Bohemia,https://lh3.googleusercontent.com/ZXtHnlkQEo6S_Q_gZ0nGOOivrzIQaWIkFQLJ54Kmq7P9zKZgDn5LmAY-Qqn8nqIn0gwURNAxawwGwKiY0cBFUpsyEqZ2R53FAJ-62A=s120,SOL,,2660,5000,-1,0,0,0,19,124.76351986136
46,LUX | Real Estate,https://lh3.googleusercontent.com/01et7wMFSqKKkuOcBWaAyAmYwFt3BgxjPwrqZ857p0sFO82Im2diHOJiKCFy6AN1j0q2L7ir2saaeYmtPglsaQdxxorRxFYw5-bcKBM=s120,SOL,4.1,2697,4999,12.9952380952381,86.5995869014953,1.55667607906414,62.2511264354857,0,116.3500857928
47,Women's Pride,https://lh3.googleusercontent.com/T9HsstX5QjRORSv-Zd8Oe2fjdA63Pka2a5mI9kKud0tc2g8FX8Q-U4yWuiRv70B4ezGyINcjlklc7ZXtu9iisrRYhIROx-ksWi6UZII=s120,SOL,1.85,488,2032,0,111.944491582136,17.7579737335835,99.6546190756113,0,111.944491582136
48,Degenerate Trash Pandas V2,https://lh3.googleusercontent.com/kRhZ_DnNBod518yHmFlG9w3wZ00_kckepi_su2uwlL-jGE5ATGzJq1QF4x2ctMT2DkLo0oD7JmnQ6ULjz-eoOU2X-INgowf4rZ3UmA,SOL,,299,1265,0.490769230769231,38.2564984624129,-1,0,0,103.399142903054
49,Synergy Land,https://lh3.googleusercontent.com/liuvAhuqRDvKtNA6ENWgBscZ-eC9srZiIdhL1bSxv5mEuw9qb75Hygaq6m8_vgQBNuWae4fSZQW4l-5Rn6ETNjfoFdjP8YqNeuo1Og=s120,SOL,1.19,2301,7982,0.702628238863263,16.5451595571726,4.46666666666667,4.11122146572167,-0.820697772660999,1794.37992567084
50,Sollamas,https://lh3.googleusercontent.com/UKK0jDfTJrK2Gdz89Z2SMc1L7OO9CTAZKXwih-iESBGHr4u0SQ_qm1oOBiaNn6CrXnh4tmJcmt4pUvHIn8YMaUo47Pmc5WKdAaMgOVk=s120,SOL,0.98,3256,9248,-0.309617271835133,20.887941930261,0.549295774647888,5.98777771514234,0,81.1121194453703
51,The Exiled Apes,https://lh3.googleusercontent.com/ybUrdDWQ24fpqT5F-OukS6yVsGj6TZ7oL8IR_DezNvNp3BGYXa3RYK4AfVJvivXVgYy3ucAmuBcBcLgFlBbh4gPjnTMbD6G24PlJfA=s120,SOL,,392,518,-1,0,0,0,0,79.0345179083933
52,ASTRALS,https://lh3.googleusercontent.com/-4XsAwHGJwRI-IcxNQYgr6Or2l5fR1_zU4L3GPozLLquVGqgCmP49jhgzoG0l3FpNQ9lbpQXPIGJdeKlQ1bOaaQ-IbkjYp4qrx7F=s120,SOL,16.88,3833,9999,-1,0,0,0,0,76.8592649394976
53,We Are The Walrus,https://lh3.googleusercontent.com/S0ILb-W5wbBKZ9B1K0o6CbDJZwlhG5gp9a_IS3_nCAAk358qg7HgP0EqXPsZt0fPOLspiMlKUjBq_hhxidytj5P3ue-cX8m1Gq8BgQ=s120,SOL,1.79,1727,8285,5.08254269449715,64.8470329493748,-1,0,0,75.5082047991082
